ds_sale_price_formula,ds_purchase_price_formula,ds_material_alias,vl_quantity_sell,vl_unit_price_sell,cd_alias_language,cd_product_id,lower(ds_category_en),lower(ds_record_type_name)
"","","Rotguss, stückig",48.00,4.380000,de,18068,red brass,retail
"","","Edelstahl, V2A, Nirosta, Niro",35933.00,1.750000,de,18037,stainless steel,wholesale - europe domestic
"","",Cu mit Fe (87%),16.00,6.370000,de,10118,copper,retail
"","","Kupferkabel, min. 40% Cu",1070.00,2.737000,de,10155,cables,wholesale - europe domestic
"","",E2 und E8 Eisenbleche,3579.00,0.300000,de,600112,iron and steel,wholesale - europe domestic
"","","Kupfer schwer, Berry min. 98% Cu",61.00,6.640000,de,18022,copper,retail
"","",Hartmetall Wendeschneidplatten Widia,1.00,14.700000,de,18017,tungsten carbide,retail
"","","Messing, gemischt",54.40,2.760000,de,18036,yellow brass,retail
"","","CPU, plastic, contaminated",1.30,7.650000,en,18053,cpu's,retail
"","",Cu mit Fe (87%),9.90,5.290000,de,10118,copper,retail
"","","Aluminium-copper radiator, contaminated",8.50,1.360000,en,18008,aluminium,retail
"","","Copper Cable, min. 60% Cu",9.00,2.800000,en,18030,cables,retail
"","",Elektromotoren klein,130.00,0.510000,de,18058,electronics,retail
"","","Kupferkabel, min. 38% Cu",91.00,2.030000,de,18028,cables,retail
"","","Kupfer, blank I, Millberry",20.00,7.020000,de,18025,copper,retail
"","",Cu mit Fe (87%),45.00,6.130000,de,10118,copper,retail
"","","Kupfer, blank II, Kerze",28.00,6.920000,de,18023,copper,retail
"","","Zink, alt",29.00,1.580000,de,18073,zinc,retail
"","","Messing, gemischt",128.00,4.110000,de,18036,yellow brass,retail
"","","Kupfer, blank I, Millberry",56.00,7.550000,de,18025,copper,retail
"","",Hartmetall Wendeschneidplatten Widia,17.00,15.200000,de,18017,tungsten carbide,retail
"","",E3 - Schwerschrott,82.00,0.360000,de,18061,iron and steel,retail
"","",Aludosen,31.00,0.360000,de,17966,aluminium,retail
"","",Hartmetall Bohrer und Fräser,10.00,12.300000,de,18019,tungsten carbide,retail
"","",Alu-Offsetplatten,11850.00,2.157310,de,21641,aluminium,wholesale - europe domestic
"","",Alu-Offsetplatten,14525.00,2.157310,de,21641,aluminium,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,0.90,16.200000,de,18019,tungsten carbide,retail
"","","E1 - Eisen und Stahl, Mischschrott",149.50,0.140000,de,18060,iron and steel,retail
"","",Cu mit Fe (87%),0.50,5.030000,de,10118,copper,retail
"","","Edelstahl, V2A, Nirosta, Niro",3.00,1.010000,de,18037,stainless steel,retail
"","",Duplex 1.4501,18060.00,0.410000,de,600076,iron and steel,wholesale - europe domestic
"","",Stromzähler - Analog,24290.00,1.350000,de,10181,electronics,overseas with middleman
"","",Stromzähler - Analog,23920.00,1.350000,de,10181,electronics,overseas with middleman
"","",Stromzähler - Analog,22400.00,1.350000,de,10181,electronics,overseas with middleman
"","","Messing, gemischt",2.00,3.620000,de,18036,yellow brass,retail
"","",Messing - behaftet,1.00,2.000000,de,10133,yellow brass,retail
"","",Aluminium Shredder,10.00,0.350000,de,10072,aluminium,retail
"","","Zink, alt",16.00,1.510000,de,18073,zinc,retail
"","","Kupfer, blank I, Millberry",14.00,7.710000,de,18025,copper,retail
"","","Kupfer schwer, Berry min. 98% Cu",88.00,6.830000,de,18022,copper,retail
"","","Kupfer, blank I, Millberry",148.00,7.590000,de,18025,copper,retail
"","",Hartmetall Bohrer und Fräser,14.50,16.200000,de,18019,tungsten carbide,retail
"","","Kupfer, blank I, Millberry",23.10,6.140000,de,18025,copper,retail
"","","Kupferkabel, min. 60% Cu",7.00,2.650000,de,18030,cables,retail
"","","Messing, gemischt",275.00,4.250000,de,18036,yellow brass,retail
"","","Alufelgen, sauber",220.00,1.560000,de,18011,aluminium,retail
"","",Cu mit Fe (87%),57.80,5.030000,de,10118,copper,retail
"","",E3 - Schwerschrott,222.00,0.090000,de,18061,iron and steel,retail
"","","Kupferkabel, min. 38% Cu",27.00,1.630000,de,18028,cables,retail
"","","Kupfer, blank I, Millberry",5.80,4.780000,de,18025,copper,retail
"","","Aluminium, gemischt",83.00,0.750000,de,18003,aluminium,retail
"","","E1 - Eisen und Stahl, Mischschrott",177.00,0.120000,de,18060,iron and steel,retail
"","",Elektromotoren klein,56.00,0.220000,de,18058,electronics,retail
"","","Edelstahl, V2A, Nirosta, Niro",55.00,0.880000,de,18037,stainless steel,retail
"","","Kupferkabel, min. 38% Cu",38.00,2.240000,de,18028,cables,retail
"","",Cu mit Fe (87%),19.00,6.390000,de,10118,copper,retail
"","","Kupfer, blank I, Millberry",27.00,7.210000,de,18025,copper,retail
"","","Altblei weich, Weichblei",29.00,1.160000,de,19556,lead,retail
"","","Messing, gemischt",63.00,3.760000,de,18036,yellow brass,retail
"","",E-Cu Stanzabfälle,19120.00,7.820000,de,30001,copper,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",26.00,7.410000,de,18025,copper,retail
"","",Elektromotoren klein,32.00,0.470000,de,18058,electronics,retail
"","","Kupferkabel, min. 38% Cu",32.00,2.390000,de,18028,cables,retail
"","",Bleibatterien,860.00,0.610000,de,18065,electronics,retail
"","",Geschirrzinn,55.00,14.700000,de,18071,tin,retail
"","",Aluminium 6063 Profile,24000.00,2.324580,de,600080,aluminium,wholesale - europe domestic
"","","Kupfer, verzinnt",34.00,6.660000,de,10035,copper,wholesale - europe domestic
"","",E-Cu Stanzabfälle,361.00,7.490000,de,30001,copper,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,12.30,16.200000,de,18019,tungsten carbide,retail
"","","Kupfer, blank II, Kerze",385.00,6.230000,de,18023,copper,retail
"","",Hartmetall Wendeschneidplatten,50.00,15.200000,de,18017,tungsten carbide,retail
"","",Geschirrzinn,67.00,11.820000,de,18071,tin,retail
"","","Messing MS58, neu, stückig",8.40,2.910000,de,18032,yellow brass,retail
"","",Bleibatterien,1067.00,0.500000,de,18065,electronics,wholesale - europe domestic
"","",RSI Ingot,23460.00,2.173020,de,600085,aluminium,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",81.00,6.750000,en,18025,copper,retail
"","",Hartmetall Bohrer und Fräser,14.30,16.200000,de,18019,tungsten carbide,retail
"","","Altblei weich, Weichblei",13.40,1.040000,de,19556,lead,retail
"","",Eisenguss,55600.00,0.490000,de,10079,iron and steel,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",24018.00,7.749190,de,30002,copper,wholesale - europe domestic
"","","E1 - Eisen und Stahl, Mischschrott",23820.00,0.385000,de,18060,iron and steel,wholesale - europe domestic
"","",Geschirrzinn,13.50,6.000000,de,18071,tin,retail
"","","Kupfer Granulat 1a (99,9%)",5000.00,7.858240,de,30002,copper,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",5000.00,7.858240,de,30002,copper,wholesale - europe domestic
"","","Altblei weich, Weichblei",2.93,0.600000,de,19556,lead,retail
"","",Eisenguss,607410.00,0.465000,de,10079,iron and steel,wholesale - europe domestic
"","","Kupferkabel, min. 38% Cu",270.00,2.330000,de,18028,cables,retail
"","","Aluprofile, färbig",11.00,1.150000,de,18002,aluminium,retail
"","",Duplex 1.4501,17940.00,0.410000,de,600076,iron and steel,wholesale - europe domestic
"","",Messing-Patronenhülsen,1376.00,5.080000,de,18034,yellow brass,wholesale - europe domestic
"","","Edelstahl, V2A, Nirosta, Niro",21240.00,1.400000,de,18037,stainless steel,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,55.00,16.200000,de,18019,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,15.00,16.200000,de,18019,tungsten carbide,retail
"","",Elektromotoren - gross,5620.00,0.880000,de,10212,electronics,wholesale - europe domestic
"","",Elektromotoren - gross,3900.00,1.250000,de,10212,electronics,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",993.00,7.571340,de,18025,copper,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",25.00,5.070000,en,18024,copper,retail
"","",Cu mit Fe (87%),4.00,6.690000,de,10118,copper,retail
"","","Kupfer schwer, Berry min. 98% Cu",232.00,6.930000,de,18022,copper,retail
"","","Kupfer, verzinnt",8.00,6.800000,de,10035,copper,retail
"","","Kupfer schwer, Berry min. 98% Cu",84.00,6.720000,de,18022,copper,retail
"","",Hartmetall Bohrer und Fräser,17.70,15.700000,de,18019,tungsten carbide,retail
"","","Hartmetall, gemischt",126.00,15.100000,de,18020,tungsten carbide,retail
"","","Copper, miscellaneous, low-grade, old",10.00,6.150000,en,18024,copper,retail
"","","Brass, miscellaneous",10.00,4.170000,en,18036,yellow brass,retail
"","","Stainless steel, V2a, nirosta, niro",20.00,1.030000,en,18037,stainless steel,retail
"","",Geschirrzinn,13.00,11.100000,de,18071,tin,retail
"","","Kupferkabel, min. 38% Cu",220.00,1.960000,de,18028,cables,retail
"","",RSI Ingot,22660.00,2.176020,de,600085,aluminium,wholesale - europe domestic
"","","Zink, neu",24000.00,3.137140,de,18074,zinc,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",990.00,8.074150,de,18025,copper,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,14.70,15.700000,de,18019,tungsten carbide,retail
"","",Cu mit Fe (87%),6.30,6.430000,de,10118,copper,retail
"","","Hartmetall, gemischt",12.60,16.200000,de,18020,tungsten carbide,retail
"","","Kupferkabel, min. 38% Cu",110.50,1.790000,de,18028,cables,retail
"","","HSS, gemischt, Schnellarbeiterstahl",8.50,0.870000,de,18018,tungsten carbide,retail
"","",Cu mit Fe (87%),53.50,5.070000,de,10118,copper,retail
"","",Alu-Offsetplatten,320.00,1.790000,de,21641,aluminium,retail
"","","Messing, gemischt",19.50,2.620000,de,18036,yellow brass,retail
"","",Chromstahl,23780.00,0.580000,de,10049,stainless steel,wholesale - europe domestic
"","","Aluguss, neu",22680.00,1.650000,de,18013,aluminium,wholesale - europe domestic
"","","Kupferkabel, min. 60% Cu",26.40,2.680000,de,18030,cables,retail
"","","Mobiles, smartphones",6.80,2.510000,en,18043,phones,retail
"","",RAM mit Silber-Kontakten,2.30,6.830000,de,18048,pcbs,retail
"","","Zink, alt",4850.00,1.480000,de,18073,zinc,wholesale - europe domestic
"","","E1 - Eisen und Stahl, Mischschrott",22860.00,0.385000,de,18060,iron and steel,wholesale - europe domestic
"","",BRIQUETTED ALUMINIUM CLEAN FOIL SCRAPS,14240.00,1.580000,de,10193,aluminium,wholesale - europe domestic
"","","HSS, gemischt, Schnellarbeiterstahl",147.70,1.040000,de,18018,tungsten carbide,retail
"","",Chrome steel,1850.00,0.300000,en,10049,stainless steel,wholesale - europe domestic
"","",Alu-Offsetplatten,13682.00,2.141020,de,21641,aluminium,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",27.00,6.700000,de,18025,copper,retail
"","",Aluminium Shredder,21040.00,1.520000,de,10072,aluminium,wholesale - europe domestic
LME previous week to shipment + 600 usd/MT,LME previous week to shipment + 450 usd/MT,Alu 6063 - Billets,48881.00,2.614000,de,600083,aluminium,overseas with middleman
"","",Tableware tin,540.00,22.306000,en,18071,tin,wholesale - europe domestic
"","",E2 und E8 Eisenbleche,19720.00,0.320000,de,600112,iron and steel,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,2.90,15.700000,de,18019,tungsten carbide,retail
"","",Geschirrzinn,13.30,7.490000,de,18071,tin,retail
"","","Altblei weich, Weichblei",5.10,1.040000,de,19556,lead,retail
"","","HSS, gemischt, Schnellarbeiterstahl",6.80,0.870000,de,18018,tungsten carbide,retail
"","","Kupferkabel, min. 38% Cu",2145.00,2.350000,de,18028,cables,wholesale - europe domestic
"","","Hartmetall, gemischt",31.00,13.700000,de,18020,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,14.00,15.700000,de,18019,tungsten carbide,retail
"","","Kupfer, blank II, Kerze",163.00,6.540000,de,18023,copper,retail
"","","E1 - Eisen und Stahl, Mischschrott",23040.00,0.375000,de,18060,iron and steel,wholesale - europe domestic
"","","E1 - Eisen und Stahl, Mischschrott",23640.00,0.375000,de,18060,iron and steel,wholesale - europe domestic
"","","E1 - Eisen und Stahl, Mischschrott",22530.00,0.375000,de,18060,iron and steel,wholesale - europe domestic
"","","E1 - Eisen und Stahl, Mischschrott",23560.00,0.375000,de,18060,iron and steel,wholesale - europe domestic
"","","Aluminium Draht, blank",20460.00,2.147720,de,10211,aluminium,wholesale - europe domestic
"","",Elektromotoren klein,45.00,0.510000,de,18058,electronics,retail
"","",Bleibatterien,87.00,0.380000,de,18065,electronics,retail
"","","E1 - Eisen und Stahl, Mischschrott",392.00,0.090000,de,18060,iron and steel,retail
"","","Aluminium, gemischt",40.00,0.520000,de,18003,aluminium,retail
"","","Edelstahl, V2A, Nirosta, Niro",17.00,0.950000,de,18037,stainless steel,retail
"","",Geschirrzinn,2.00,14.300000,de,18071,tin,wholesale - europe domestic
"","","Kupfer schwer, Berry min. 98% Cu",6.50,6.150000,de,18022,copper,retail
"","",Geschirrzinn,16.00,8.940000,de,18071,tin,wholesale - europe domestic
"","",Alu-Offsetplatten,14950.00,2.105540,de,21641,aluminium,wholesale - europe domestic
"","",Alu-Offsetplatten,6181.00,2.117590,de,21641,aluminium,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",41.50,6.430000,de,18025,copper,retail
"","",Bleibatterien,1069.00,0.500000,de,18065,electronics,retail
"","","Elektronikschrott, gemischt",178.00,0.100000,de,18059,electronics,retail
"","","Kupfer, blank I, Millberry",137.00,7.590000,de,18025,copper,retail
"","","Kupferkabel, min. 38% Cu",1835.00,2.600000,de,18028,cables,wholesale - europe domestic
"","","Kupfer, blank II, Kerze",2.00,6.250000,de,18023,copper,retail
"","","E1 - Eisen und Stahl, Mischschrott",63.00,1.500000,de,18060,iron and steel,retail
"","","Edelstahl, V2A, Nirosta, Niro",1.37,0.600000,de,18037,stainless steel,retail
"","","Kupfer, blank II, Kerze",78.40,5.280000,de,18023,copper,retail
"","","Kupferkabel, min. 38% Cu",494.00,2.540000,de,18028,cables,retail
"","","E1 - Eisen und Stahl, Mischschrott",23260.00,0.375000,de,18060,iron and steel,wholesale - europe domestic
"","","E1 - Eisen und Stahl, Mischschrott",22840.00,0.375000,de,18060,iron and steel,wholesale - europe domestic
"","",Aluminium 6063 Profile,23580.00,2.323880,de,600080,aluminium,wholesale - europe domestic
"","",Cu Raff (low-grade copper),7400.00,3.940000,de,10118,copper,wholesale - europe domestic
"","","Rotguss, stückig",7.00,5.810000,de,18068,red brass,retail
"","",Hartmetall Bohrer und Fräser,23.80,15.700000,de,18019,tungsten carbide,retail
"","","Aluminium, gemischt",20.00,0.590000,de,18003,aluminium,retail
"","","Kupferkabel, min. 38% Cu",60.00,2.140000,de,18028,cables,retail
"","",Cu mit Fe (87%),50.00,5.390000,de,10118,copper,retail
"","","Brass, miscellaneous",90.00,3.390000,en,18036,yellow brass,retail
"","",Hartmetall Wendeschneidplatten,1.00,14.700000,de,18017,tungsten carbide,retail
"","","Kupfer, blank I, Millberry",19.60,6.190000,de,18025,copper,retail
"","",Hartmetall Bohrer und Fräser,15.60,15.700000,de,18019,tungsten carbide,retail
"","","Aluprofile, blank (neu)",545.00,2.020000,de,18001,aluminium,retail
"","",RSI Ingot,23400.00,2.173020,de,600085,aluminium,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",99.00,7.050000,de,18025,copper,retail
"","","Kupfer schwer, Berry min. 98% Cu",70.00,6.250000,de,18022,copper,retail
"","","Kupferkabel, min. 38% Cu",187.00,2.240000,de,18028,cables,retail
"","","Kupfer, blank I, Millberry",162.00,7.590000,de,18025,copper,retail
"","","Kupfer, blank I, Millberry",21.00,7.180000,de,18025,copper,retail
"","",Geschirrzinn,320.00,21.850000,de,18071,tin,wholesale - europe domestic
"","",Alu profiles mixed with iron 15%,132.00,1.400000,de,600093,aluminium,wholesale - europe domestic
"","","Edelstahl, V2A Schrott, Nirosta, leicht behaftet",13500.00,1.370000,de,10071,stainless steel,wholesale - europe domestic
"","","Edelstahl, V4A Schrott",9000.00,2.470000,de,18039,stainless steel,wholesale - europe domestic
"","","Edelstahl, V2A Schrott, Nirosta, Stanz",1500.00,1.370000,de,10046,stainless steel,wholesale - europe domestic
"","","Kupfer, blank II, Kerze",56.50,5.750000,de,18023,copper,retail
"","","Kupfer, blank II, Kerze",6.00,5.970000,de,18023,copper,retail
Avg. LME April + 180€/MT,Spot LME (2047€) -30€/MT,Aluminium 6082 Pakete,24340.00,2.278880,de,10203,aluminium,wholesale - europe domestic
"","","Kupferkabel, min. 38% Cu",179.00,1.800000,de,18028,cables,retail
"","","Kupferkabel, min. 60% Cu",324.00,3.260000,de,18030,cables,retail
"","","Kupferkabel, min. 60% Cu",310.00,3.620000,de,18030,cables,retail
"","","Kupferkabel, min. 40% Cu",140.00,4.650000,de,10155,cables,retail
"","","Alufelgen, behaftet",125.00,1.330000,de,18012,aluminium,retail
"","","Kupfer, blank I, Millberry",50.00,6.710000,de,18025,copper,retail
"","","E1 - Eisen und Stahl, Mischschrott",7150.00,0.251000,de,18060,iron and steel,wholesale - europe domestic
"","","Kupferkabel, min. 38% Cu",117.50,1.720000,de,18028,cables,retail
"","","Edelstahl, V2A Schrott, Nirosta, leicht behaftet",23780.00,1.370000,de,10071,stainless steel,wholesale - europe domestic
"","","Kupfer schwer, Berry min. 98% Cu",94.00,6.720000,de,18022,copper,retail
"","",FE Schreddermaterial (E40),23940.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",28.00,7.210000,de,18025,copper,retail
"","",Alu-Offsetplatten,20858.00,2.102590,de,21641,aluminium,wholesale - europe domestic
"","","Kupfer, blank II, Kerze",27.10,5.630000,de,18023,copper,retail
"","","Messing MS58, neu, stückig",18940.00,5.500000,de,18032,yellow brass,wholesale - europe domestic
"","",Messing - behaftet,4720.00,4.675000,de,10133,yellow brass,wholesale - europe domestic
"","","Hartmetall, gemischt",23.50,13.700000,de,18020,tungsten carbide,retail
"","",Alu-Kabel 60%,55.00,3.400000,de,10004,aluminium,retail
"","","Kupferkabel, min. 38% Cu",57.00,2.020000,de,18028,cables,retail
"","","Alu-Kupfer-Kühler, rein",22.00,0.750000,de,18007,aluminium,retail
"","",Kupferstaub,692.00,5.200000,de,4060,copper,wholesale - europe domestic
"","",Kupferstaub,692.00,5.150000,de,4060,copper,wholesale - europe domestic
"","",FE Schreddermaterial (E40),24380.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),23940.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),24000.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),23880.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),23880.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),23860.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),24360.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),24200.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",FE Schreddermaterial (E40),23980.00,0.382500,de,10025,iron and steel,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,7.00,15.700000,de,18019,tungsten carbide,retail
"","",Hartmetall Wendeschneidplatten,3.00,14.700000,de,18017,tungsten carbide,retail
"","","Kupferkabel, min. 38% Cu",72.00,1.480000,de,18028,cables,retail
"","",Cu mit Fe (87%),7.00,6.450000,de,10118,copper,retail
"","",Cu mit Fe (87%),180.00,6.450000,de,10118,copper,retail
"","",Aluminium 6063 Profile,10560.00,2.319400,de,600080,aluminium,wholesale - europe domestic
"","","Kupferkabel, min. 38% Cu",553.00,2.020000,de,18028,cables,retail
"","",Cu mit Fe (87%),41.00,5.700000,de,10118,copper,retail
"","","Alufelgen, sauber",44.00,1.640000,de,18011,aluminium,retail
"","","Kupfer, blank I, Millberry",798.00,7.350000,de,18025,copper,wholesale - europe domestic
"","",Soudronic-Draht,24484.00,7.757000,de,600072,cables,wholesale - europe domestic
"","",Neuschrott leicht/schwer E8/E2 (Eisen),87480.00,0.343000,de,3011,iron and steel,wholesale - europe domestic
"","",Festplatten,1238.00,2.100000,de,19465,pc components,wholesale - europe domestic
"","","Elektronikschrott, gemischt",7124.00,0.600000,de,18059,electronics,wholesale - europe domestic
"","",Aluminium P1020 Ingots,200946.00,2.380268,de,600074,aluminium,overseas with middleman
"","",Aluminium 6082 Pakete,17880.00,2.313880,de,10203,aluminium,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",123.00,6.260000,de,18025,copper,retail
"","","Kupfer, blank I, Millberry",96.00,7.200000,de,18025,copper,retail
"","","Kupferkabel, min. 38% Cu",120.00,2.350000,de,18028,cables,retail
"","","Edelstahl, V4A Schrott",84.20,2.030000,de,18039,stainless steel,retail
"","","E1 - Eisen und Stahl, Mischschrott",11860.00,0.280000,de,18060,iron and steel,wholesale - europe domestic
"","","Aluminium, gemischt",500.00,1.400000,de,18003,aluminium,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",23000.00,7.714100,de,30002,copper,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",22020.00,7.714100,de,30002,copper,wholesale - europe domestic
"","",E3 - Schwerschrott,480.00,0.130000,de,18061,iron and steel,retail
"","","Kupferkabel, min. 38% Cu",460.00,1.730000,de,18028,cables,retail
"","",Cu mit Fe (87%),32.50,4.920000,de,10118,copper,retail
"","",Cu mit Fe (95%),1584.00,6.646990,de,10118,copper,wholesale - europe domestic
"","",FE Schreddermaterial (E40),7437.00,4.098390,de,10025,iron and steel,wholesale - europe domestic
"","",AlMn Bleche Blank (3000er),23906.00,1.959670,de,30011,aluminium,wholesale - europe domestic
"","",Cu mit Fe (95%),1048.00,6.646990,de,10118,copper,wholesale - europe domestic
"","",FE Schreddermaterial (E40),794.00,4.098390,de,10025,iron and steel,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",57.00,7.520000,de,18025,copper,retail
"","",RAM mit Gold-Kontakten,5.50,13.250000,de,18051,pcbs,retail
"","","CPU, Keramik, gemischt",0.90,43.680000,de,18054,cpu's,retail
"","","Mobiles, smartphones",5.80,2.510000,en,18043,phones,retail
"","","CPU, Kunststoff, gemischt",0.90,24.180000,de,18052,cpu's,retail
"","","CPU, Kunststoff, behaftet",3.40,7.650000,de,18053,cpu's,retail
"","",Alu-Offsetplatten,25420.00,2.116374,de,21641,aluminium,wholesale - europe domestic
"","",Aluminium 6063 Profile,22750.00,2.218880,de,600080,aluminium,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",23000.00,7.825460,de,30002,copper,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",23000.00,7.848430,de,30002,copper,wholesale - europe domestic
"","","Kupfer Granulat 1a (99,9%)",23000.00,7.789640,de,30002,copper,wholesale - europe domestic
"","","Tungsten carbide, miscellaneous",30.00,13.700000,en,18020,tungsten carbide,retail
"","","Kupferkabel, min. 38% Cu",270.00,2.220000,de,18028,cables,retail
"","","Edelstahl, V2A, Nirosta, Niro",380.00,1.030000,de,18037,stainless steel,retail
"","","E1 - Eisen und Stahl, Mischschrott",9.00,0.200000,de,18060,iron and steel,retail
"","","Edelstahl, V4A Schrott",380.00,2.120000,de,18039,stainless steel,retail
"","","Aluprofile, blank (neu)",417.00,2.320000,de,18001,aluminium,retail
"","","Rotguss, stückig",7.00,5.900000,de,18068,red brass,retail
"","",Hartmetall Wendeschneidplatten,86.00,18.500000,de,18017,tungsten carbide,retail
"","","Aluprofile, blank (neu)",695.00,1.900000,de,18001,aluminium,retail
"","","Aluprofile, färbig",488.00,1.200000,de,18002,aluminium,retail
"","",5er/6er Bleche blank,23260.00,1.900610,de,600113,aluminium,wholesale - europe domestic
"","","Messing, gemischt",27.00,4.050000,de,18036,yellow brass,retail
"","",Cu mit Fe (87%),19.00,6.480000,de,10118,copper,retail
"","","Kupferkabel, min. 70% Cu",440.00,4.610000,de,18031,cables,wholesale - europe domestic
"","","Kupfer, blank I, Millberry",150.00,7.510000,de,18025,copper,wholesale - europe domestic
"","",Cu mit Fe (87%),105.00,6.450000,de,10118,copper,wholesale - europe domestic
"","",Aluminium Kennzeichen,23700.00,1.963660,de,600000,aluminium,wholesale - europe domestic
"","","Edelstahl, V2A Schrott, Nirosta, Blechschrott",7050.00,0.430000,de,600087,stainless steel,wholesale - europe domestic
"","",Cu mit Fe (87%),70.00,6.220000,de,10118,copper,retail
"","","Kupferkabel, min. 38% Cu",17.00,1.870000,de,18028,cables,retail
"","",Cu mit Fe (87%),70.00,5.700000,de,10118,copper,retail
"","",Bleibatterien,318.00,0.360000,de,18065,electronics,retail
"","","Kupfer schwer, Berry min. 98% Cu",53.00,6.340000,de,18022,copper,retail
"","",Aluminium P1020 Ingots,164892.00,2.511135,de,600074,aluminium,overseas with middleman
"","",Aluminium P1020 Ingots,36084.00,2.511135,de,600074,aluminium,overseas with middleman
"","","Edelstahl, V4A Schrott",890.00,2.050000,de,18039,stainless steel,retail
"","","Aluprofile, färbig",197.00,1.290000,de,18002,aluminium,retail
"","",Hartmetall Wendeschneidplatten Widia,0.60,8.850000,de,18017,tungsten carbide,retail
"","",Cu mit Fe (87%),28.40,4.960000,de,10118,copper,retail
"","",Cu mit Fe (87%),6.50,4.960000,de,10118,copper,retail
"","","Messing MS58, neu, stückig",2.50,2.800000,de,18032,yellow brass,retail
"","","HSS, gemischt, Schnellarbeiterstahl",11.50,0.870000,de,18018,tungsten carbide,retail
"","","Aluprofile, blank (neu)",29.80,1.320000,de,18001,aluminium,retail
"","","Kupfer, blank I, Millberry",10.70,6.070000,de,18025,copper,retail
"","",Duplex 1.4501,19080.00,0.410000,de,600076,iron and steel,wholesale - europe domestic
"","",Cu mit Fe (87%),24.90,4.860000,de,10118,copper,retail
"","","Kupfer Granulat 1a (99,9%)",12000.00,7.306050,de,30002,copper,wholesale - europe domestic
"","",Aluminium 6063 Profile,205684.48,2.324600,de,600080,aluminium,overseas with middleman
"","","Kupfer schwer, Berry min. 98% Cu",68.00,6.340000,de,18022,copper,retail
"","",Cu mit Fe (87%),3.00,6.440000,de,10118,copper,retail
"","","Messing MS58, neu, stückig",2.00,4.610000,de,18032,yellow brass,retail
"","",5er/6er Bleche blank,23460.00,1.916150,de,600113,aluminium,wholesale - europe domestic
"","","Alu Draht, blank, 99,7",20560.00,2.190764,de,600078,aluminium,overseas with middleman
"","","Alu Draht, blank, 99,7",20020.00,2.263000,de,600078,aluminium,overseas with middleman
"","","Alu Draht, blank, 99,7",24000.00,2.076303,de,600078,aluminium,overseas with middleman
"","","Zink, alt",104.00,1.800000,de,18073,zinc,retail
"","","Altblei weich, Weichblei",43.00,1.160000,de,19556,lead,wholesale - europe domestic
"","","Messing, gemischt",3.00,3.530000,de,18036,yellow brass,wholesale - europe domestic
"","",Neuschrott leicht/schwer E8/E2 (Eisen),24100.00,0.345000,de,3011,iron and steel,wholesale - europe domestic
"","","Brass MS58, new, pieces",250.00,4.810000,en,18032,yellow brass,retail
"","","Hartmetall, gemischt",1213.00,19.900000,de,18020,tungsten carbide,wholesale - europe domestic
"","",Hartmetall Wendeschneidplatten Widia,1783.00,20.900000,de,18017,tungsten carbide,wholesale - europe domestic
"","",RSI Ingot,24200.00,2.160960,de,600085,aluminium,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,2434.50,22.000000,de,18019,tungsten carbide,wholesale - europe domestic
"","","Messing MS58, neu, stückig",2551.00,5.130000,de,18032,yellow brass,wholesale - europe domestic
